column_0,column_1,participant,trial,period
60.46305,21.920507,2,81,feedback
15.967664,-41.49247,2,81,planning
47.23295,-21.358501,2,82,baseline
63.470413,8.52535,2,82,feedback
80.61506,13.784798,2,82,planning
18.238525,41.942192,2,83,baseline
21.879618,2.4046936,2,83,feedback
36.99328,-33.846565,2,83,planning
-16.696627,-0.04313385,2,84,baseline
26.508455,18.543901,2,84,feedback
-31.733372,-53.795734,2,84,planning
-42.358284,35.223644,2,85,baseline
44.32364,-31.62173,2,85,feedback
11.421571,-50.46445,2,85,planning
-20.713049,-26.55249,2,86,baseline
15.015236,14.510839,2,86,feedback
-20.123158,39.713783,2,86,planning
12.251765,8.749292,2,87,baseline
2.4106243,45.595566,2,87,feedback
-26.561615,23.101614,2,87,planning
14.901973,5.4592223,2,88,baseline
48.129135,-21.077858,2,88,feedback
17.904886,-28.383335,2,88,planning
11.381818,3.753415,2,89,baseline
56.547665,-31.417257,2,89,feedback
23.670227,-43.41361,2,89,planning
-29.516317,-0.72264904,2,90,baseline
46.44197,10.401881,2,90,feedback
-12.232404,-13.767999,2,90,planning
-29.440353,26.727402,2,91,baseline
46.448128,10.395839,2,91,feedback
-71.02878,3.5007277,2,91,planning
-30.023499,5.0897655,2,92,baseline
84.135704,11.478293,2,92,feedback
-71.623924,4.4289656,2,92,planning
9.639158,-19.141947,2,93,baseline
9.786722,21.765417,2,93,feedback
38.730164,13.936512,2,93,planning
10.529599,10.178409,2,94,baseline
54.471516,-1.6812956,2,94,feedback
3.1463628,-40.607254,2,94,planning
51.987133,24.461475,2,95,baseline
30.293835,-24.37386,2,95,feedback
-0.21887401,-46.86783,2,95,planning
0.67757624,-33.287834,2,96,baseline
69.309654,-1.4462218,2,96,feedback
1.897288,-36.91548,2,96,planning
44.17349,11.015473,2,97,baseline
7.126833,-10.135087,2,97,feedback
-21.026583,-16.85593,2,97,planning
-40.373306,39.685513,2,98,baseline
10.110483,-13.128992,2,98,feedback
-24.686285,-41.085125,2,98,planning
-6.79815,35.56249,2,99,baseline
60.665302,-15.822276,2,99,feedback
16.136826,-10.020192,2,99,planning
-34.372124,1.5128723,3,0,baseline
-55.547672,13.419171,3,0,feedback
-25.892517,50.3137,3,0,planning
-33.854153,1.5294296,3,1,baseline
-38.51365,-12.925033,3,1,feedback
-27.975597,24.209526,3,1,planning
-38.33765,-4.6236396,3,2,baseline
