column_0,column_1,column_2,column_3,column_4,participant,trial,period
5.369726,-2.7608995,-6.443676,-5.341924,-2.783093,1,45,planning
-16.486229,2.0507452,6.168851,1.0871444,0.73397624,1,46,baseline
10.966171,5.037149,5.56265,1.6858653,1.9279034,1,46,feedback
3.5133512,-11.241816,-5.9834337,-5.1403465,0.04424893,1,46,planning
-7.013191,5.410603,4.385601,4.8999176,2.6465619,1,47,baseline
11.680368,-0.885451,1.3815941,1.2929814,5.698271,1,47,feedback
3.5068512,-9.415674,-1.2081715,-0.42508158,-2.7627244,1,47,planning
-8.765967,6.8349447,2.445128,3.9809737,3.0808153,1,48,baseline
1.991478,-1.2833571,1.2011284,-0.49217492,-1.8567697,1,48,feedback
-3.0637314,-4.4211364,-3.0606396,-3.337763,2.2221286,1,48,planning
-1.4401724,4.7195497,5.477138,0.9283906,1.2650301,1,49,baseline
4.6439815,8.788912,2.2780418,0.43669778,-0.029656088,1,49,feedback
0.18971984,-9.472245,2.6424515,-4.8834543,-1.244676,1,49,planning
-12.310158,6.1124783,11.983616,-3.8231244,6.1745853,1,50,baseline
-0.74134135,2.3395836,-1.4138721,-2.9294615,-0.25304732,1,50,feedback
-9.155313,-7.944967,-2.1738856,-4.5989213,-2.0848403,1,50,planning
-10.724507,1.4064145,8.422193,-1.6118703,7.423096,1,51,baseline
5.6242175,-1.8795588,0.2576391,-3.2284324,0.9874465,1,51,feedback
-10.490629,-4.8724513,-6.9596353,0.059166692,-0.58451676,1,51,planning
-6.795212,-6.1325145,7.0724096,5.188163,5.320876,1,52,baseline
12.435342,-1.7635576,5.4783454,0.26376745,3.8868306,1,52,feedback
2.4358358,-1.0082104,-0.37298733,-1.1439046,0.86658776,1,52,planning
13.3727665,2.304038,6.4571238,1.5697308,4.0750594,1,53,baseline
16.634462,1.1581483,2.9350715,-2.2099216,2.7885644,1,53,feedback
13.014496,-2.8285642,3.7820132,-1.5332127,-1.7659389,1,53,planning
12.584864,4.9373794,6.4524417,2.4733982,1.2807257,1,54,baseline
19.644659,4.5824933,4.5244775,-1.6172229,2.7005086,1,54,feedback
12.648088,-6.852579,0.3360081,-1.9761978,-1.3379385,1,54,planning
10.810102,8.766653,4.933201,3.3955781,-1.4159806,1,55,baseline
18.02063,-0.014233162,4.3635945,0.25142848,0.32756332,1,55,feedback
1.7828875,-3.9275782,-3.5640109,-0.7120592,-2.9473996,1,55,planning
8.838438,6.404723,5.2053437,4.7732573,-0.8287759,1,56,baseline
8.8022,3.6232188,4.116448,-1.0465782,3.796565,1,56,feedback
7.3644037,-1.1673601,-4.404682,-5.7054963,0.61849564,1,56,planning
15.748051,7.6413116,5.6022325,4.2738743,-0.15111983,1,57,baseline
17.151932,-0.4422351,0.6468495,-1.1160098,3.245466,1,57,feedback
6.407411,-5.4256735,-2.181034,-0.52976865,-1.9960126,1,57,planning
11.605645,-0.6767478,7.7687187,-0.22498369,1.710059,1,58,baseline
12.593648,3.0196347,8.1035595,1.586314,1.0703485,1,58,feedback
17.395271,0.9294737,-0.6674743,-1.9308993,-2.139206,1,58,planning
4.4649835,2.7238884,2.854963,2.8354623,3.7200518,1,59,baseline
4.863408,-5.4492197,11.325215,-3.2306707,2.0782044,1,59,feedback
6.497261,-0.06166158,-5.54127,-0.9746586,-0.29435533,1,59,planning
-2.0599346,3.4388955,9.975575,4.424384,-2.089636,1,60,baseline
9.03918,-5.291828,6.7746387,-0.3600209,-0.62724197,1,60,feedback
5.846334,-7.4322133,-2.0746737,-0.50572985,-4.480279,1,60,planning
-2.7397823,8.621016,0.86727047,4.0318327,-0.7367507,1,61,baseline
10.530053,6.6733446,1.2861375,0.56022555,1.7031178,1,61,feedback
-3.6313288,-2.9374483,-6.2548947,-5.0474954,-0.8189938,1,61,planning
17.337984,-0.60309887,3.67198,1.2357862,0.88624823,1,62,baseline
