column_0,column_1,column_2,column_3,column_4,participant,trial,period
8.645435,-6.7416887,-6.574582,-1.0888141,-1.5702273,1,32,planning
8.168169,4.25583,0.46842217,-0.4568527,1.7303684,1,33,baseline
6.6809964,7.288867,-0.95248955,3.474411,0.40010792,1,33,feedback
0.8418638,-10.150343,-2.7107623,-0.42078355,1.040687,1,33,planning
3.0359604,3.1486855,0.89176476,-0.1262976,3.0452182,1,34,baseline
-2.2085814,3.4929934,0.42086014,0.023636427,2.0717905,1,34,feedback
-1.86227,-10.833524,-5.6022344,1.8708079,0.93696237,1,34,planning
4.7539864,3.5113666,2.2435467,0.18137494,1.5193121,1,35,baseline
0.61622024,2.6943126,1.963248,0.9799878,0.06303642,1,35,feedback
0.9494401,-10.266611,-3.3043163,2.0821235,0.2544443,1,35,planning
-9.402679,3.0809758,-2.6799648,1.2646004,0.58177865,1,36,baseline
-4.14901,8.843164,-1.223516,0.028822571,1.5805894,1,36,feedback
6.9408145,-10.224263,-4.2066774,0.55829155,0.61158603,1,36,planning
-1.8848124,3.537047,3.3477461,1.1951233,2.8214164,1,37,baseline
2.104487,8.763861,-1.5528731,0.43510354,0.088855386,1,37,feedback
3.0790882,-7.6617537,-9.9820385,0.38012624,-0.586902,1,37,planning
2.354209,1.8391982,1.4886329,2.365562,2.1286945,1,38,baseline
-0.43409708,6.5975113,2.2095735,1.3203334,2.0163422,1,38,feedback
-5.423201,-3.1128712,-6.040898,2.0079195,-0.8192092,1,38,planning
6.802172,4.3032556,0.774317,0.49699742,2.119367,1,39,baseline
5.8961554,8.169356,-0.202643,3.0585134,0.035278108,1,39,feedback
2.3543837,-3.4734035,-8.308235,-0.13255623,-0.14148632,1,39,planning
10.285874,5.3914404,2.2584367,2.585368,2.5770073,1,40,baseline
4.722152,6.3734345,-1.713438,0.31184036,-1.4418352,1,40,feedback
4.6766167,-8.193286,-6.563018,1.0425116,1.1993159,1,40,planning
-16.1475,20.429201,-3.859877,-6.971472,18.066511,1,41,baseline
6.8365993,12.106831,-0.2965134,1.6745864,0.07636723,1,41,feedback
6.485924,-5.1498256,-2.7483432,-0.6608553,-0.5388588,1,41,planning
-67.0543,8.369783,11.08536,-8.395971,3.224997,1,42,baseline
4.357889,8.184208,1.6215634,2.2429094,1.6823405,1,42,feedback
-5.2077026,-6.6846695,-3.0574074,0.95336705,1.4500061,1,42,planning
-0.9875676,0.8920481,-0.5591909,-0.4260789,-0.5918474,1,43,baseline
8.100715,11.835299,1.4716859,4.5987163,3.220844,1,43,feedback
-20.819475,-3.0515568,-0.61156213,0.6315161,-3.3581402,1,43,planning
