column_0,column_1,column_2,column_3,column_4,participant,trial,period
-16.788364,9.014051,11.746938,-10.153763,9.056232,1,74,feedback
18.002369,3.7048745,-16.484592,-3.5542266,-7.7994766,1,74,planning
-29.924627,38.307728,11.44943,4.951698,3.8396912,1,75,baseline
-30.12801,2.7372837,10.99408,-9.872633,2.0236127,1,75,feedback
-8.98043,-29.631706,9.222715,-14.0805435,7.753379,1,75,planning
-43.7195,13.155014,15.1959,-0.9513177,5.570262,1,76,baseline
-18.98235,-18.497332,12.594068,-11.862924,8.334857,1,76,feedback
29.699923,-15.174607,-3.273689,-6.9155135,1.7861567,1,76,planning
-7.656157,32.432957,14.774873,17.12341,7.6185913,1,77,baseline
-15.502747,0.22029579,7.6009045,-7.71577,8.574121,1,77,feedback
-10.467984,-11.963396,-3.516715,-4.515418,-0.86671805,1,77,planning
-34.4506,14.165072,18.193394,10.949427,21.263502,1,78,baseline
3.1724205,7.38807,10.673786,-6.8706446,4.2854147,1,78,feedback
-6.985894,-7.5865455,-0.84956485,-4.5636115,-0.71271753,1,78,planning
5.3833466,-8.059714,20.850702,2.6299722,-6.6704497,1,79,baseline
8.10334,-11.719207,8.899328,-12.542022,7.5185494,1,79,feedback
0.4592519,-3.8837197,-9.044027,-10.730315,0.032202005,1,79,planning
-9.843699,4.5513124,10.610665,5.155911,5.1739745,1,80,baseline
16.972353,-0.47675514,15.505002,-9.474686,7.0072627,1,80,feedback
-11.973193,-4.8579392,2.8482287,-10.331489,-2.7777963,1,80,planning
-2.8076746,3.021521,12.797915,3.9687393,12.964262,1,81,baseline
18.95382,-1.3865916,11.374427,-7.155546,7.246563,1,81,feedback
2.5693274,9.44827,-19.426365,3.2508082,3.954125,1,81,planning
-5.945545,6.5533123,14.8072605,3.1098094,5.849142,1,82,baseline
-2.103033,-14.2331505,6.1565375,-11.485106,2.842374,1,82,feedback
14.849792,6.0033593,8.7742405,-4.4368405,-15.946108,1,82,planning
-8.54957,-0.0041046143,12.080809,8.097261,5.8840237,1,83,baseline
11.6290045,-6.208037,9.481823,-7.827039,6.8349533,1,83,feedback
-4.884596,7.1902914,-1.7365547,-8.646304,-6.5693073,1,83,planning
-13.594235,7.669144,-41.294018,3.121918,6.3924265,1,84,baseline
12.538714,6.840784,7.5834856,-7.2439227,5.6371593,1,84,feedback
0.21585739,-5.548566,6.5183187,-13.627475,-2.7530746,1,84,planning
-25.807487,4.6091433,14.073629,5.2200775,1.6214914,1,85,baseline
37.962677,18.6624,8.219797,-10.1070595,6.5694456,1,85,feedback
0.019124031,-11.471309,0.90422755,-15.504019,-7.9813232,1,85,planning
-19.72916,27.39048,12.122238,30.486458,6.4377556,1,86,baseline
4.8321466,-5.773333,13.932514,-6.184274,5.1015816,1,86,feedback
16.456343,-10.185808,6.992601,-11.755579,0.7165103,1,86,planning
-6.66625,19.194792,2.8011656,7.3326097,5.754969,1,87,baseline
5.4508195,-6.710948,7.9280906,-8.961203,7.8965893,1,87,feedback
-20.816399,-7.005862,4.39041,-4.3095055,7.9412327,1,87,planning
-2.2725952,18.60297,11.934154,2.6264749,8.680513,1,88,baseline
7.94011,-13.303142,7.330266,-6.2339773,5.1852055,1,88,feedback
-3.4452636,-3.5803874,7.03551,-9.579779,-2.2386746,1,88,planning
-22.477535,10.543153,23.389025,-10.058527,-0.9148941,1,89,baseline
-27.66643,9.391064,0.22046065,-5.579959,5.54735,1,89,feedback
22.106356,-22.041872,0.6159421,-8.5160475,-1.4916086,1,89,planning
-49.165806,31.509659,18.528875,24.260334,11.640899,1,90,baseline
-1.669939,16.366354,7.3615656,-11.42181,11.456633,1,90,feedback
-7.321904,5.6104736,5.3849363,-5.7717056,1.146363,1,90,planning
-43.741947,34.382133,19.432905,14.510436,3.6927195,1,91,baseline
-22.128853,22.738743,7.5464907,4.682171,0.38291574,1,91,feedback
25.230146,-28.963387,1.2705929,-8.457182,-13.161554,1,91,planning
-4.906145,29.94944,21.796955,-7.637764,2.5613441,1,92,baseline
11.606431,5.392836,6.765645,-6.5437813,7.6075187,1,92,feedback
-1.5110978,-23.420525,-0.9473576,-17.665876,3.7763252,1,92,planning
-21.653406,2.9144258,10.113058,2.5009196,9.964052,1,93,baseline
3.8403592,22.393433,6.2052855,-11.208796,8.4465275,1,93,feedback
1.2900889,4.3902245,-26.41103,15.292446,-0.6077899,1,93,planning
-26.984198,14.91984,17.854315,24.563457,10.658816,1,94,baseline
2.7990332,6.350666,7.919511,-5.0436134,8.382282,1,94,feedback
-7.9957895,0.66049844,-9.718332,-13.114656,-10.206989,1,94,planning
0.010855641,2.953182,7.28924,20.806667,9.520025,1,95,baseline
-0.31105936,-15.023474,5.491364,-3.9727132,2.1819494,1,95,feedback
-4.663992,-3.659821,0.029837467,-8.865966,-10.980785,1,95,planning
8.270942,-1.0589931,13.5366535,0.26941368,5.227586,1,96,baseline
2.3641238,-6.4515457,8.547437,-5.5401177,7.1858296,1,96,feedback
2.2967691,0.4873618,3.3317165,-5.7763824,-10.343833,1,96,planning
-12.785547,-2.445164,11.864105,1.688664,7.3800926,1,97,baseline
9.6470785,4.670036,2.0597653,-4.6316786,5.662843,1,97,feedback
17.204811,1.0240825,10.2647505,-3.9981594,-2.024126,1,97,planning
-5.4362683,-3.209665,19.351074,1.6492167,10.729646,1,98,baseline
11.49268,-0.7165282,13.638133,-8.7077465,5.580716,1,98,feedback
-3.4099224,3.926806,1.0642906,-11.046081,2.2616396,1,98,planning
-27.635405,-7.4671583,30.417973,-3.2198715,7.18167,1,99,baseline
7.4205914,0.9210255,7.451262,-9.576992,8.029478,1,99,feedback
31.499939,1.5102389,-15.40098,-10.3699,-0.5684929,1,99,planning
-40.204414,0.17192364,24.100103,-12.868101,6.123481,2,0,baseline
15.569213,14.941694,8.386164,-7.9900007,6.610507,2,0,feedback
28.042624,-5.033815,8.717945,-15.024994,8.464151,2,0,planning
11.332924,0.66255665,15.308411,9.997782,12.403796,2,1,baseline
15.882362,-14.732655,2.8707857,-5.07109,6.0808163,2,1,feedback
-13.050263,16.677874,7.6647143,-5.86845,-2.1248772,2,1,planning
-8.711019,2.3088222,15.7741,5.5597177,12.498156,2,2,baseline
5.867076,0.51913583,3.751105,-5.594659,5.8146477,2,2,feedback
-3.6242828,2.8305824,6.767393,-8.275946,-4.394366,2,2,planning
-22.24453,2.8436263,16.703424,1.4306656,3.955993,2,3,baseline
16.903975,10.792723,8.823613,-4.4940586,7.469262,2,3,feedback
11.175057,8.774106,8.565889,-8.000954,-1.9305291,2,3,planning
-30.357994,5.3087873,20.188082,3.678203,11.942262,2,4,baseline
16.84089,20.18296,6.2350636,-4.891247,6.03831,2,4,feedback
15.203157,4.567417,5.232872,-14.627771,-2.7665572,2,4,planning
-29.534637,-5.0613604,15.41859,3.250914,6.6047606,2,5,baseline
14.220595,10.780697,9.320419,-1.273717,7.630254,2,5,feedback
22.59581,5.719114,9.0191,-12.681177,-0.085561275,2,5,planning
-28.185709,12.605555,16.785322,2.4979994,3.0410838,2,6,baseline
13.895523,15.594084,3.4082658,-5.2162385,4.5931015,2,6,feedback
16.290293,-3.4967937,4.672666,-11.627405,2.0413547,2,6,planning
-12.415311,2.1923761,16.011072,-1.0868694,0.22201627,2,7,baseline
3.607783,20.727123,5.427498,-10.970363,4.8095937,2,7,feedback
11.236065,-1.8310828,7.6264195,-11.742631,-0.10690546,2,7,planning
-33.10654,8.923424,18.701286,2.0951276,1.4604552,2,8,baseline
10.555108,15.244431,9.867889,-3.6403196,4.7057486,2,8,feedback
23.71946,-4.824884,8.204909,-11.936543,0.141325,2,8,planning
-24.387962,17.583483,20.256338,-0.08718294,0.060767174,2,9,baseline
-1.2589163,-3.0913553,8.308286,0.1856091,4.348486,2,9,feedback
15.648918,-4.3204627,1.8438346,-12.596691,-10.339855,2,9,planning
-30.211222,3.885862,13.084502,6.2331796,10.767434,2,10,baseline
18.788021,-2.3533244,8.209816,-6.39783,5.278619,2,10,feedback
-11.215883,9.433231,7.370664,-10.633216,4.880151,2,10,planning
-25.255875,3.3339512,15.86758,-1.7048353,0.59925425,2,11,baseline
14.781622,24.277153,6.316152,-11.057511,3.7190516,2,11,feedback
23.57162,-10.838857,-9.074844,-8.245985,-1.3315105,2,11,planning
-20.220158,1.1868095,18.047659,18.43315,8.317523,2,12,baseline
19.060717,6.266836,12.113238,-6.5413837,10.437342,2,12,feedback
3.2111437,1.7448553,-13.71803,-3.1643798,-5.8844166,2,12,planning
-30.447586,9.494256,18.276209,-2.4079607,1.7113299,2,13,baseline
6.8064966,12.792166,5.360605,-4.1425576,8.293621,2,13,feedback
26.78835,-10.855136,-32.854042,4.569808,-2.95616,2,13,planning
-23.420053,-1.876448,17.44971,4.8899097,4.380512,2,14,baseline
11.782662,20.343277,4.4878683,-1.9436088,4.6970387,2,14,feedback
6.0457916,0.039957613,9.858852,-12.111247,-0.42808688,2,14,planning
-36.66871,10.406761,19.714193,-0.19778726,-0.11725855,2,15,baseline
13.735355,12.201733,8.807632,-2.783293,4.0360937,2,15,feedback
26.276926,-13.906821,3.9641898,-12.57946,-6.9439926,2,15,planning
-36.306274,8.967182,20.526451,6.4574594,6.178132,2,16,baseline
